trade_date,ticker,net_buy_amount,consecutive_buy_days,buy_intensity_pct,open,close,future_return_20d
2026-03-24,086280,1409495500,1,0.008427476831091182,224000,223000,0
2026-03-24,086450,-65426040,0,-0.007991741713964709,18260,18100,0
2026-03-24,086520,1372897550,1,0.006786226727635148,148200,149000,0
2026-03-24,086790,1719992100,1,0.005802609657823647,109700,106500,0
2026-03-24,086900,-34488100,0,-0.004601139404751641,102200,102700,0
2026-03-24,087010,-976180750,0,-0.01280275088042124,356000,327000,0
2026-03-24,088350,175171193,1,0.004162785971105205,5030,4845,0
2026-03-24,088980,-10597265,0,-0.00019291482157564563,11410,11470,0
2026-03-24,089590,-148570910,0,-0.036267218370391,5180,5080,0
2026-03-24,089860,-166678100,0,-0.014503936776089143,31100,31650,0
2026-03-24,089970,-332975375,0,-0.02905217053975889,46400,46950,0
2026-03-24,089980,-118850,0,-3.110133116384892e-05,24450,23900,0
2026-03-24,090350,89729280,1,0.0497942730299667,8910,9010,0
2026-03-24,090430,-15672500,0,-0.00019744962993240936,140200,135700,0
2026-03-24,090435,-465800,0,-9.447305050869814e-05,48050,46700,0
2026-03-24,090460,2399464275,3,0.3114938792223208,23800,22850,0
2026-03-24,091810,-55917796,0,-0.014846558412362912,1126,1121,0
2026-03-24,092070,-116990,0,-5.150214836987947e-05,19420,19630,0
2026-03-24,092220,-73573284,0,-0.02048452129079487,1774,1789,0
2026-03-24,092440,-908147,0,-0.0013463603747850322,2290,2310,0
2026-03-24,092730,-346850,0,-0.0001247277775574889,17350,17350,0
2026-03-24,092870,-295600,0,-7.677951762678439e-05,30200,29500,0
2026-03-24,093050,53892150,1,0.00808375782993736,22350,22800,0
2026-03-24,093370,819100,3,0.00010681002105857168,6870,7150,0
2026-03-24,095340,-321997250,0,-0.006369248465539944,244500,238500,0
2026-03-24,095610,-473928900,0,-0.03885682310114129,63000,63000,0
2026-03-24,096350,-68962635,0,-0.05431640400323637,3985,3445,0
2026-03-24,096530,-135877200,0,-0.011693105256049703,22250,22250,0
2026-03-24,096760,17735345,1,0.00550884419186745,4335,4355,0
2026-03-24,096770,3278157050,3,0.017612463230808787,108900,110100,0
2026-03-24,097230,500026300,14,0.020471997568851173,27700,27050,0
2026-03-24,097950,1504553750,3,0.045950598097745876,212000,217500,0
2026-03-24,097955,-91191000,0,-0.05236071075967951,128000,131200,0
2026-03-24,098460,-58904625,0,-0.003108634709246666,28100,27600,0
2026-03-24,099320,553811700,3,0.027350194027615002,174000,184900,0
2026-03-24,100090,235436050,4,0.015043095657648201,27650,25050,0
2026-03-24,100790,175584675,3,0.01589012531072033,21600,20800,1
2026-03-24,100840,2647453275,4,0.25887793182918317,52900,49450,0
2026-03-24,101160,-187311850,0,-0.038133361443829956,30400,29750,0
2026-03-24,101360,-116530730,0,-0.03879089017363863,16910,16890,0
2026-03-24,101490,848950550,3,0.045476198857279666,85400,87500,0
2026-03-24,101530,-10500980,0,-0.0057246021637327804,6380,6300,0
2026-03-24,102710,-6026900,0,-0.0007348786606993617,53000,57400,0
2026-03-24,103140,-6475604700,0,-0.24713501728064097,92300,93500,0
2026-03-24,103590,-173514750,0,-0.004707296627956822,79900,77300,0
2026-03-24,104830,-249650,0,-4.731402640564259e-05,41550,41850,0
2026-03-24,105560,1016304950,4,0.0018555282366789548,149000,146900,0
2026-03-24,105630,-35471760,0,-0.00738995,12140,12000,0
2026-03-24,105840,-191573600,0,-0.03655081170950189,28550,25950,0
2026-03-24,107640,465865575,3,0.09959687146817058,51500,51600,0
2026-03-24,108490,859434250,5,0.02264615133461126,249500,259000,0
2026-03-24,108860,65506880,1,0.018494390793199564,11900,13160,0
2026-03-24,111770,295824150,3,0.008252185191640317,82700,80900,0
2026-03-24,112610,840781950,13,0.03247109682591589,64600,61400,0
2026-03-24,114090,-140856365,0,-0.019039949035356437,12030,11960,0
2026-03-24,114810,-243870,0,-5.943525222875926e-05,14510,14350,0
2026-03-24,114840,-180770,0,-9.123362967784703e-05,11520,11440,0
2026-03-24,115180,-799736400,0,-0.05263177604906239,43250,40800,0
2026-03-24,119850,-99050,0,-1.8083111010429168e-05,34100,33300,0
2026-03-24,120110,4725493550,3,0.23394675760607866,70700,73400,0
2026-03-24,120115,33743000,1,0.04361719774802739,26850,27950,0
2026-03-24,122640,218541000,1,0.04374443689414995,28800,23400,0
2026-03-24,122870,-517700,0,-4.999593839254442e-05,55200,55400,0
2026-03-24,123330,339459600,6,0.15575585363682365,24100,27350,0
2026-03-24,123860,-119320,0,-6.565784736020087e-05,14830,14990,0
2026-03-24,123890,-204160,0,-5.853786836854302e-05,2870,2850,0
2026-03-24,124500,6050875050,1,0.46899765700736024,59800,55600,0
2026-03-24,125490,605094160,6,0.09974039715137342,16010,16620,0
2026-03-24,126340,-1016736200,0,-0.1194732245633198,138000,122500,0
2026-03-24,126720,184416400,1,0.044284356165363824,30650,29150,0
2026-03-24,127120,6577100,1,0.0005099703488688524,36750,37800,0
2026-03-24,128940,4265352500,8,0.06515553302335679,525000,511000,0
2026-03-24,129920,20833750,1,0.013186133827230238,9400,11520,0
2026-03-24,131290,-29839600,0,-0.0023295562508977587,120200,115800,0
2026-03-24,131370,229739810,1,0.1742617774969312,2200,2475,0
2026-03-24,131970,-1696940650,0,-0.08426149098981497,110600,104200,0
2026-03-24,136150,178274280,1,0.12038011292893368,18170,17670,0
2026-03-24,136540,-1163000,0,-0.0008143490915854449,11480,11630,0
2026-03-24,137310,594475,2,6.33305778775503e-05,7660,7710,0
2026-03-24,138040,-11013024900,0,-0.06141879071617188,109800,106100,0
2026-03-24,138080,-66733700,0,-0.016006218624499018,33300,34100,0
2026-03-24,138930,155445355,1,0.0027828233241786434,18300,18000,0
2026-03-24,139130,-266260715,0,-0.009949931334163036,17000,16660,0
2026-03-24,139480,-11901750,0,-0.0004525584050290056,98100,95300,0
2026-03-24,139990,-46944595,0,-0.04141210873926979,2940,2925,0
2026-03-24,140410,-58950350,0,-0.0022226326629341325,88500,87300,0
2026-03-24,140860,415726750,15,0.02276255551665911,263000,261000,0
2026-03-24,141080,2491515650,4,0.03336028203236999,204500,204000,0
2026-03-24,145020,1530781250,7,0.04850408065118662,253500,256500,0
2026-03-24,145720,-451225300,0,-0.08845316906705199,50300,49750,0
2026-03-24,158430,-380900,0,-0.00023935862997328822,6320,6500,0
2026-03-24,160190,-23845450,0,-0.0019999927869098853,38200,38600,0
2026-03-24,160980,137890300,5,0.05382691843150995,22800,23450,0
2026-03-24,161390,1074070450,2,0.015483203859434956,56600,56000,0
2026-03-24,161580,-700472025,0,-0.07625780434710627,39450,39250,0
2026-03-24,161890,4240404700,3,0.22971805616614052,79500,78200,0
2026-03-24,166090,329251900,2,0.02807361775877825,60600,59300,0
2026-03-24,170900,-64190200,0,-0.016049966003388736,43250,43150,0
2026-03-24,171090,362331300,6,0.03854644826648792,100600,93200,0
2026-03-24,174900,-370902600,0,-0.027576977117942443,74400,67500,0
2026-03-24,175330,17035700,3,0.00031258502059529944,29950,28950,0
2026-03-24,178320,4895166925,7,0.16941630104760796,45750,49200,0
2026-03-24,178920,113032350,1,0.018241928329745465,21850,21100,0
2026-03-24,179900,-576717550,0,-0.18066497473336904,19260,16130,0
2026-03-24,180640,347372600,3,0.004289469706229849,125400,121300,0
2026-03-24,181710,72821150,1,0.006041667022590069,37800,36800,0
2026-03-24,183300,-997570850,0,-0.08292506618529709,115200,115000,0
2026-03-24,185750,-103646800,0,-0.008542804292804242,86900,87900,0
2026-03-24,187790,-228530,0,-0.00020026978802083103,3775,3700,0
2026-03-24,189300,486972500,3,0.03540399342826766,124100,128100,0
2026-03-24,192080,1757650,11,0.00016719417735194033,50300,49650,0
2026-03-24,192820,138934050,4,0.006326312674465382,204000,193500,0
2026-03-24,194370,-265840380,0,-0.07647425296395309,12000,11980,0
2026-03-24,194480,-1385076775,0,-0.32720358483747986,38700,34900,0
2026-03-24,195940,273757000,5,0.01865479881261869,51900,51800,0
2026-03-24,196170,-1969215000,0,-0.010347253979920592,339500,355500,0
2026-03-24,200670,-138350,0,-3.535080695230816e-05,34650,34850,0
2026-03-24,200710,1727507300,1,0.22159811818570066,51600,58000,0
2026-03-24,204270,-27670660,0,-0.0027972517913646805,17500,17100,0
2026-03-24,204320,-2134203550,0,-0.08624298309312538,53600,52700,0
2026-03-24,206640,-140388070,0,-0.05006930163987294,11690,12010,0
2026-03-24,207940,-921635500,0,-0.0012869829045577697,1569000,1547000,0
2026-03-24,213420,437171750,14,0.036602409298848726,51200,48100,0
2026-03-24,213500,-182840,0,-9.211231438637152e-05,8270,8340,0
2026-03-24,214150,64602100,1,0.0019154509651865635,51800,51700,0
2026-03-24,214180,504090830,5,0.2015377278528085,20300,19250,0
2026-03-24,214320,-1187072560,0,-0.16084994037940378,18770,18450,0
2026-03-24,214370,-523200,0,-9.276472387335275e-06,107800,105000,0
2026-03-24,214430,-33566100,0,-0.004886761511913444,92000,94000,0
2026-03-24,214450,24253000,1,0.0007469896958973008,317500,312500,0
2026-03-24,215000,-48450,0,-1.578855814336215e-05,48100,48900,0
2026-03-24,215200,185175150,6,0.0382140205799963,45650,46750,0
2026-03-24,217190,-77950,0,-9.843956404095152e-05,6000,6020,0
2026-03-24,218410,-283970000,0,-0.01399775146571931,77600,76400,0
2026-03-24,222800,-56426150,0,-0.002660308323953379,59900,56800,0
2026-03-24,226950,1205624700,6,0.032223914115271056,189400,184300,0
2026-03-24,229640,-119715475,0,-0.008696534326133163,45250,44950,0
2026-03-24,230240,445988800,4,0.12645402387659366,27250,26500,0
2026-03-24,234340,-239369775,0,-0.05590131621074696,39750,30650,0
2026-03-24,237690,2728039050,3,0.08682743413364097,149400,151000,0
2026-03-24,240810,-673885450,0,-0.010192469307140512,121800,134700,0
2026-03-24,241560,480310200,1,0.008351239955447785,62400,60000,0
2026-03-24,241710,1623188450,5,0.1885656789899722,79400,80600,0
2026-03-24,247540,-2704724950,0,-0.014324907228682127,186800,193000,0
2026-03-24,248070,-74186140,0,-0.009046555753530227,17310,17150,0
2026-03-24,249420,34928325,1,0.003661659546257061,30250,30150,0
2026-03-24,251270,-43995650,0,-0.001046377657010104,51000,51300,0
2026-03-24,253450,-100879050,0,-0.008902097736309131,37350,37700,0
2026-03-24,257720,-1189644900,0,-0.04986556146755368,39250,39000,0
2026-03-24,259960,627712250,2,0.0055989817918788735,235500,236500,0
2026-03-24,263750,-869865550,0,-0.033265885586558394,42450,40700,0
2026-03-24,267250,-458617000,0,-0.002276779086695609,254000,255000,0
2026-03-24,267260,11820000,0,3.544908181573481e-05,949000,925000,0
2026-03-24,267270,-422294550,0,-0.006653476593395924,133400,132300,0
2026-03-24,268280,-24600,0,-3.910969793322735e-06,121900,125800,0
2026-03-24,271560,-1161075450,0,-0.02201458154275437,133800,133400,0
2026-03-24,271940,-155759455,0,-0.02580827617573,16930,16620,0
2026-03-24,272210,-521048650,0,-0.002166573061873791,125600,127300,0
2026-03-24,272450,-41869810,0,-0.012711626621976915,6350,6310,0
2026-03-24,277810,-11084534000,0,-0.09491227810059091,625000,602000,0
2026-03-24,278470,2126365500,1,0.017081729082339438,340000,332500,0
2026-03-24,280360,787200,2,7.533708895701694e-05,111500,112300,0
2026-03-24,281820,-31674975,0,-0.0032993700643332733,47250,46400,0
2026-03-24,282330,-609688750,0,-0.0287958695239847,123800,122500,0
2026-03-24,285130,1678000,1,0.00017477682647556615,56500,55500,0
2026-03-24,286940,-10500900,0,-0.0030441841319183032,23100,22800,0
2026-03-24,290650,-139900,0,-8.009166613588095e-06,75900,70300,0
2026-03-24,293940,-4991550,0,-0.0007190401269372632,5720,5740,0
2026-03-24,294870,647693050,1,0.044976336497264374,23250,21850,0
2026-03-24,295310,-206900,0,-1.6493330567086917e-05,91400,104300,0
2026-03-24,297090,477825490,7,0.22123762839246888,8340,7920,0
2026-03-24,298020,759449500,8,0.04476694852970685,400000,392000,0
2026-03-24,298040,-1849205000,0,-0.007342309476212609,2693000,2701000,0
2026-03-24,298050,-30448250,0,-0.0030963841747976032,228000,219500,0
2026-03-24,298380,-146597300,0,-0.001514398566673983,178500,172900,0
2026-03-24,300720,874970,1,7.002375522207326e-05,17500,16990,0
2026-03-24,302440,-469153925,0,-0.014190886605221543,42150,42150,0
2026-03-24,307950,-152564750,0,-0.0013719327642790536,416000,405500,0
2026-03-24,310210,605872750,3,0.010746970792198605,312000,306500,0
2026-03-24,314130,209756135,3,0.06146639510812266,9200,9780,0
2026-03-24,316140,132536425,1,0.0005589738804870952,32750,32300,0
2026-03-24,317450,-126533100,0,-0.01544857519595634,57200,56100,0
2026-03-24,319660,-51954950,0,-0.0022476299394568956,84500,79800,0
2026-03-24,322000,-170538700,0,-0.012249935352258361,138300,124300,0
2026-03-24,323410,-304931825,0,-0.0026857613232011057,24400,23800,0
2026-03-24,326030,405444950,1,0.0054497056104137786,94400,95000,0
2026-03-24,327260,-758738500,0,-0.1449771593741302,68500,62000,0
2026-03-24,329180,-6871746500,0,-0.012687864664588825,527000,516000,0
2026-03-24,330860,-268881850,0,-0.08391010117487267,28150,26300,0
2026-03-24,334890,-10532149,0,-0.0036675620166079213,4110,4135,0
2026-03-24,336260,7828550,5,0.0003137304377534421,41300,38100,0
2026-03-24,338840,550123300,2,0.11654208519530336,32900,31100,0
2026-03-24,344820,-195944175,0,-0.04802005061080997,26150,25550,0
2026-03-24,347700,213243575,4,0.01005542398876606,43850,43000,0
2026-03-24,347850,34517700,1,0.0010692004535527528,73400,73700,0
2026-03-24,348370,-2401388400,0,-0.3659346559418567,30000,29950,0
2026-03-24,352820,4434260750,1,0.035139894699605816,302500,293000,0
2026-03-24,353200,-317056050,0,-0.008267964549000542,82600,77600,0
2026-03-24,356860,308668600,2,0.04236474016765706,77600,74100,0
2026-03-24,357780,260181250,1,0.007833368907479904,416500,427000,0
2026-03-24,358570,-409921320,0,-0.04780354585505119,13440,13380,0
2026-03-24,361610,-128050425,0,-0.007248405208971424,21500,21600,0
2026-03-24,365340,-64425900,0,-0.009374158956532878,55000,56000,0
2026-03-24,365550,-235941027,0,-0.02263903179018516,4185,4235,0
2026-03-24,373220,27064608500,2,0.029467699384833144,371500,392500,0
2026-03-24,375500,-3150779700,0,-0.13503965839127538,67000,60300,0
2026-03-24,376300,-1605040275,0,-0.20183179106465698,34350,33500,0
2026-03-24,377300,-1991207250,0,-0.02731952418776439,61300,53900,0
2026-03-24,383220,47517000,2,0.0020136746805384386,62400,61600,0
2026-03-24,383310,-280352625,0,-0.04577424753758701,29150,29200,0
2026-03-24,383800,-244779410,0,-0.03797550535370472,8550,8450,0
2026-03-24,388210,96303200,2,0.007102641444690038,149800,142500,0
2026-03-24,389020,213880100,4,0.06208132496509509,53300,54000,0
2026-03-24,389030,5021160,4,0.002631447502618523,6100,5710,0
2026-03-24,389470,-445913350,0,-0.047435879605116624,75500,70800,0
2026-03-24,389650,580975400,8,0.09582827894594274,75000,73900,0
2026-03-24,394280,1697563785,2,0.3831761348483712,17520,16860,0
2026-03-24,395400,-309084485,0,-0.016195562258708423,6260,6340,0
2026-03-24,396690,-49280166,0,-0.050171854720325676,2490,2480,0
2026-03-24,397030,161245600,1,0.011648861119211831,61600,59300,0
2026-03-24,402340,2602951000,11,0.003311986610522313,591000,595000,0
2026-03-24,403550,-10865885,0,-0.003007766502904513,10970,11000,0
2026-03-24,403870,-76261975,0,-0.0019007876125494594,51200,48750,0
2026-03-24,404990,-10386325,0,-0.003978196070733666,4450,4395,0
2026-03-24,417200,-154775850,0,-0.010894292523563,24150,21000,0
2026-03-24,420770,124105700,3,0.013986844584983175,73300,70000,0
2026-03-24,425040,158073600,1,0.071605573996119,10890,10350,0
2026-03-24,425420,-50359400,0,-0.006891002005377999,65100,61100,0
2026-03-24,437730,218039400,8,0.013326691913768913,51600,51600,0
2026-03-24,439260,421394450,4,0.012500383040630962,91400,87500,0
2026-03-24,440110,-530049550,0,-0.018725719819543747,58700,56600,0
2026-03-24,443060,976370400,1,0.012112763721777955,177800,179800,0
2026-03-24,445680,285589400,6,0.015262384773235963,118600,109300,0
2026-03-24,450080,2336222850,1,0.04869164552190497,63600,68000,0
2026-03-24,451800,-11480530,0,-0.0012583222997737753,5100,5080,0
2026-03-24,452430,-145653300,0,-0.053304038161137685,33900,33250,0
2026-03-24,454910,-536393300,0,-0.009622235914526413,86600,86000,0
2026-03-24,456040,512973900,11,0.059254959776821714,97900,96700,0
2026-03-24,456160,-373449350,0,-0.031132751590590327,80000,72500,0
2026-03-24,457190,236530750,1,0.008735773196748424,89600,89600,0
2026-03-24,458870,-115312200,0,-0.01664707947252179,63200,54600,0
2026-03-24,460850,-31792910,0,-0.018177022639698153,5860,5850,0
2026-03-24,460860,359115160,8,0.07709323673447888,9580,9390,0
2026-03-24,460930,350578250,5,0.0440735539245171,22600,22400,0
2026-03-24,460940,397500,9,0.00037205456057423013,7970,8060,0
2026-03-24,462870,-210815150,0,-0.011993579808839855,29450,29800,0
2026-03-24,475150,-344528400,0,-0.019704684295668688,58200,51800,0
2026-03-24,475400,-388700,0,-0.00010080424683110348,33900,32800,0
2026-03-24,475660,-14566740,0,-0.03479079038501145,5750,5280,0
2026-03-24,475830,124312800,1,0.005293736117676031,116100,110600,0
2026-03-24,476830,502720500,1,0.017304125426446472,220000,208500,0
2026-03-24,482630,49281800,2,0.013745515402109706,16900,16380,0
2026-03-24,483650,1137548450,8,0.06111323315573463,152800,150200,0
2026-03-24,484120,-322350,0,-0.00014385533555081725,21750,20450,0
2026-03-24,484870,-10423900,0,-0.001044714385035265,109100,109000,0
2026-03-24,489790,-860199300,0,-0.020527188504033914,84000,83000,0
2026-03-24,490470,153252525,3,0.014962725121840464,31900,30250,0
2026-03-24,493280,54113950,3,0.004948999395609498,86400,74000,0
2026-03-24,494120,138976500,10,0.03423416512229983,59200,53300,0
2026-03-24,499790,-10597450,0,-0.0011333878343461271,47450,47150,0
2026-03-24,950160,-924945850,0,-0.011945822862698999,95400,93000,0
2026-03-25,000070,-277381500,0,-0.05060955515064489,70500,70600,0
2026-03-25,000080,1954790,3,0.00016730114428799823,16700,16660,0
2026-03-25,000100,-135175350,0,-0.0017160443663187723,96500,98900,0
2026-03-25,000120,-882104200,0,-0.03449406404492834,111500,112100,0
2026-03-25,000150,9837699000,13,0.04859972452479601,1189000,1250000,0
2026-03-25,000210,448596950,1,0.03678132296671639,58300,58200,0
2026-03-25,000230,-17911660,0,-0.014697756786960801,10490,10560,0
2026-03-25,000240,2560250,4,9.771153594747355e-05,27600,27600,0
2026-03-25,000250,-9526858500,0,-0.0364245035142938,1036000,1115000,0
2026-03-25,000270,12734542750,1,0.020657461760398243,160600,157900,0
2026-03-25,000320,-24920200,0,-0.00825967718973986,22700,22700,0
2026-03-25,000430,2515111,1,0.0010154269449715368,3900,3995,0
2026-03-25,000520,71029845,1,0.03166828293514963,10050,10340,0
2026-03-25,000540,-134233930,0,-0.04493512343390747,4625,4650,0
2026-03-25,000640,-9786700,0,-0.001500254209749613,100200,99800,0
2026-03-25,000660,-16009353000,0,-0.0022575766266820585,1016000,995000,0
2026-03-25,000670,-104955650,0,-0.00924478888425906,61400,62800,0
2026-03-25,000720,-22875000,1,-0.00013009669593154894,153600,157900,0
2026-03-25,000810,5839602750,2,0.025901450708318584,500000,490000,0
2026-03-25,000815,-403000,0,-3.23032426423804e-05,400000,402500,0
2026-03-25,000880,599097050,2,0.006848635871527352,116500,116700,0
2026-03-25,000990,-1151160900,0,-0.03211247345186825,84800,82400,0
2026-03-25,001040,-325399250,0,-0.005310759654215414,209500,210000,0
2026-03-25,00104K,-76009200,0,-0.009811187832817298,178700,183300,0
2026-03-25,001120,163222750,1,0.009036723736253029,46900,46600,0
2026-03-25,001230,18185520,3,0.005498682810282134,10430,10400,0
2026-03-25,001340,-19064580,0,-0.006214156584878187,6500,6830,0
2026-03-25,001430,95454350,2,0.0036713160316542673,69100,72500,0
2026-03-25,001440,68286625,1,0.0012087512092689677,29500,30300,0
2026-03-25,001450,308123950,2,0.010720300534755638,31350,32150,0
2026-03-25,001530,-18695750,0,-0.004438474981898301,20900,21350,0
2026-03-25,001680,1779150,4,0.00024393941652880064,21150,21050,0
2026-03-25,001720,432482750,15,0.012527017437145174,205000,210000,0
2026-03-25,001790,-53920170,0,-0.020343135096901697,2945,2955,0
2026-03-25,001800,20962600,1,0.0013465714898594262,25000,24850,0
2026-03-25,001820,110775750,4,0.019132204320714195,55600,55700,0
2026-03-25,002020,-217048300,0,-0.029920709182578078,53300,56200,0
2026-03-25,002030,1000,0,1.732405954943818e-07,278000,278500,0
2026-03-25,002150,55045190,1,0.02492243713382775,6480,6550,0
2026-03-25,002310,208638170,1,0.055179715469659475,8950,9340,0
2026-03-25,002350,-303218270,0,-0.04167228793779811,7410,7450,0
2026-03-25,002380,-7889895500,0,-0.166576876424118,530000,533000,0
2026-03-25,002620,-18150760,0,-0.013151791889727659,8530,8640,0
2026-03-25,002710,-54080500,0,-0.01523679970865642,13200,13540,0
2026-03-25,002790,-3316900,0,-0.00015302252333441584,28400,28350,0
2026-03-25,002840,-3400,0,-5.24004007089466e-07,134600,136600,0
2026-03-25,002960,-478000,0,-7.716522721769312e-05,479000,476500,0
2026-03-25,003000,1411917090,10,0.15487294319374953,7400,9240,0
2026-03-25,003030,-791283800,0,-0.10227777545752682,193700,186800,0
2026-03-25,003090,159397475,14,0.011281980545602307,24000,24300,0
2026-03-25,003160,-206153325,0,-0.019220500759857165,36600,37900,0
2026-03-25,003200,-121723620,0,-0.04271999511465127,12550,12410,0
2026-03-25,003230,3167390000,7,0.03457794141068211,1233000,1216000,0
2026-03-25,003240,188616500,6,0.01398892435175611,1198000,1211000,0
2026-03-25,003300,51603090,2,0.00894993646851772,19800,18700,0
2026-03-25,003350,-54622950,0,-0.02666532094291137,44700,45200,0
2026-03-25,003490,3022817700,2,0.03231990582574663,25300,25400,0
2026-03-25,003540,1587995050,1,0.07848462219759911,39550,39850,0
2026-03-25,003550,-2983393650,0,-0.021784742607747053,89600,88800,0
2026-03-25,003570,-194200,0,-1.1496314556588572e-05,47450,50800,0
2026-03-25,003670,-3836737000,0,-0.021301466642108063,199100,202500,0
2026-03-25,003690,54225710,2,0.0020802392977966933,13300,13380,0
2026-03-25,003850,-166655080,0,-0.02066655909404678,9130,9400,0
2026-03-25,003920,-17933600,0,-0.005693206349206349,52500,52500,0
2026-03-25,004000,-312261750,0,-0.023919305542788857,51800,50600,0
2026-03-25,004020,-1321287000,0,-0.027734739119811433,35850,35700,0
2026-03-25,004170,-187493750,0,-0.0057682823781574615,330000,337000,0
2026-03-25,004360,55994775,2,0.01834233349503656,15720,15970,0
2026-03-25,004370,401158750,3,0.017424411910051445,380000,378500,0
2026-03-25,004490,2927400,1,0.00034399368275589773,60500,61400,0
2026-03-25,004700,-17999500,0,-0.003906266417286643,68200,69300,0
2026-03-25,004800,64947850,2,0.0025030358407461314,141400,155000,0
2026-03-25,004960,-51667730,0,-0.028902219104881836,16040,15450,0
2026-03-25,004990,-470265725,0,-0.014413491926497086,31050,31100,0
2026-03-25,005070,303077500,2,0.018066620663143945,49200,51600,0
2026-03-25,005180,-18090650,0,-0.002541178987862259,74600,74500,0
2026-03-25,005250,901590,3,0.00013567770079958753,14050,14130,0
2026-03-25,005290,-1285296275,0,-0.04999742971310775,48800,50000,0
2026-03-25,005300,-202859400,0,-0.018233926846884886,120000,119900,0
2026-03-25,005380,-5514239250,0,-0.005375359276415565,509000,501000,0
2026-03-25,005385,-516000,0,-8.618736789029879e-06,253500,256500,0
2026-03-25,005387,-1136384000,0,-0.01264654066765133,255000,257000,0
2026-03-25,005420,31977170,2,0.00548097701560742,14260,15190,0
2026-03-25,005440,-161810,0,-7.10390337252218e-06,14450,14610,0
2026-03-25,005490,3226410750,2,0.01165650001423834,343500,342000,0
2026-03-25,005610,-18074400,0,-0.004107076490475326,51000,51000,0
2026-03-25,005680,-397271235,0,-0.12571874525316454,16700,15800,0
2026-03-25,005690,55452840,11,0.005559282597798618,16060,16620,0
2026-03-25,005720,28133120,1,0.007749569533494998,6800,6780,0
2026-03-25,005810,-17985300,0,-0.003413081120983252,36550,36550,0
2026-03-25,005830,6637198700,2,0.04913144468742203,192800,194700,0
2026-03-25,005850,-971175000,0,-0.03427644549136175,60900,61000,0
2026-03-25,005880,69329612,3,0.008821798474888894,2320,2435,0
2026-03-25,005930,-8924829250,0,-0.0007977062010426924,193700,189000,0
2026-03-25,005935,-115667650,0,-0.0001061032727547155,137000,133600,0
2026-03-25,005940,1279524925,2,0.010468506568001749,33950,34300,0
2026-03-25,006040,319911475,4,0.0181158589544719,40200,40000,0
2026-03-25,006110,-55552475,0,-0.012264661531460158,30000,29950,1
2026-03-25,006120,17901350,1,0.00172773244093179,56700,59500,0
2026-03-25,006260,-1249617500,0,-0.014127634197078643,289000,283500,0
2026-03-25,006280,3749600,1,0.00021533409356253274,145800,149000,0
2026-03-25,006340,18824560,2,0.004096673056341741,5650,5860,0
2026-03-25,006360,1867718100,1,0.07964910889093418,29000,27400,0
2026-03-25,006400,1532365750,2,0.0047067811425983925,401000,404000,0
2026-03-25,006650,-634581850,0,-0.07194397709880393,138200,135700,0
2026-03-25,006730,-211548715,0,-0.02299406316429092,14270,14170,0
2026-03-25,006800,4085143800,1,0.010930795732732274,63700,67300,0
2026-03-25,00680K,-145600000,0,-0.005067300079176564,20150,21050,0
2026-03-25,007070,522033625,5,0.030310036623900066,21100,20600,0
2026-03-25,007160,-5407300,0,-0.0020064192949907234,53800,53900,0
2026-03-25,007310,1903500,2,0.0001281903629111601,372500,370500,0
2026-03-25,007340,394432900,7,0.017196915095188225,39600,39200,0
2026-03-25,007660,1374378000,2,0.015562879818512038,123300,120300,0
2026-03-25,007810,-773321150,0,-0.04055982390789716,67500,79500,0
2026-03-25,007860,-10077560,0,-0.004279167164296203,10050,10030,0
2026-03-25,008060,183929565,4,0.03652239450089824,14300,14860,0
2026-03-25,008250,-1960640,0,-0.004566602149219091,3870,3920,0
2026-03-25,008490,-9989160,0,-0.004321489106018396,20000,19980,0
2026-03-25,008730,641350,1,0.0001091176670749966,24550,23700,0
2026-03-25,008770,-116228625,0,-0.006935317617159547,43600,42700,0
2026-03-25,008930,4713500,4,0.00018280990151405983,37450,37700,0
2026-03-25,009070,-385640,0,-0.00020666666666666666,6260,6220,0
2026-03-25,009150,4690757500,1,0.013817362270916391,456000,454500,0
2026-03-25,009155,212263150,2,0.04097550019428732,175000,178200,0
2026-03-25,009240,1574350,3,0.0001534335660163847,43500,43600,0
2026-03-25,009420,3702636300,13,0.12241200704995714,54800,57900,0
2026-03-25,009470,-3250921325,0,-1.2986382918691048,38100,37850,0
2026-03-25,009540,-3038052750,0,-0.011149779110893047,388000,385000,0
2026-03-25,009580,18361230,2,0.010803667026623758,2780,2725,0
2026-03-25,009830,-1964621775,0,-0.025398579067253197,45750,45000,0
2026-03-25,009900,-134483560,0,-0.02540188033529877,10170,10090,0
2026-03-25,009970,693512000,23,0.023298940068405313,238000,220500,0
2026-03-25,010060,1676431000,1,0.04912016048448344,183000,182800,0
2026-03-25,010120,-3289988500,0,-0.012993635466034754,848000,844000,0
2026-03-25,010130,203981000,1,0.0006134648907496834,1586000,1593000,0
2026-03-25,010140,-4158294425,0,-0.0175990114482817,27100,26850,0
2026-03-25,010170,-1558346150,0,-0.10929599679026514,8500,9170,0
2026-03-25,010580,-17720680,0,-0.008089613576409757,1948,1969,0
2026-03-25,010690,415294540,1,0.10061423064978937,11610,11820,0
2026-03-25,010780,-465390800,0,-0.053999790100731915,28400,28550,0
2026-03-25,010950,-266137900,0,-0.002086434719724967,108700,113300,0
2026-03-25,010955,-1546756150,0,-0.6979688953960475,54700,55100,0
